fold,method,readable,signature,n conditions,time only,train support,valid coverage,train effect,valid effect,valid effect CI low,valid effect CI high,enough coverage,same direction,CI excludes 0,validated,time window coverage,formulation effect in window,formulation CI low,formulation CI high,formulation part holds,raw rule,phase,evidence,evidence reason,folds replicated
2,Late phase tree (depth 3),IF LA/GA is not clearly High AND Drug MW is not Low AND Drug TPSA is mostly Low,"(('Drug MW is Low', 'low'), ('Drug TPSA is Low', 'high'), ('LA/GA is High', 'low'))",3,False,0.032867132867132866,0.084,0.174192215357184,0.021695942050584005,-0.04459639179586394,0.09253194864909092,True,True,False,False,1.0,0.021695942050584005,-0.047239886573282104,0.08801865825742054,False,LA/GA is High <= 0.659322 and Drug MW is Low <= 0.00569822 and Drug TPSA is Low > 0.692803,Late,rejected,failed held-out test: CI excludes 0,0
2,Late phase tree (depth 3),IF LA/GA is not clearly High AND Drug MW has some Low AND Particle Size is not clearly Low,"(('Drug MW is Low', 'high'), ('LA/GA is High', 'low'), ('Particle Size is Low', 'low'))",3,False,0.15664335664335666,0.2137,0.18383709718667873,0.12379075016511087,-0.0458894523893285,0.22121296559937254,True,True,False,False,1.0,0.12379075016511087,-0.040893854560009275,0.22600974025301743,False,LA/GA is High <= 0.659322 and Drug MW is Low > 0.00569822 and Particle Size is Low <= 0.572541,Late,rejected,failed held-out test: CI excludes 0,0
2,Late phase tree (depth 3),IF LA/GA is not clearly High AND Drug MW has some Low AND Particle Size is mostly Low,"(('Drug MW is Low', 'high'), ('LA/GA is High', 'low'), ('Particle Size is Low', 'high'))",3,False,0.0993006993006993,0.0267,0.01638364489247246,-0.1293860985534504,,,False,False,False,False,1.0,-0.1293860985534504,-0.1927227873703142,-0.06480374889305518,True,LA/GA is High <= 0.659322 and Drug MW is Low > 0.00569822 and Particle Size is Low > 0.572541,Late,rejected,"failed held-out test: coverage, direction, CI excludes 0",0
2,Late phase tree (depth 3),IF LA/GA is mostly High AND Polymer MW is not Low AND Drug TPSA is not clearly High,"(('Drug TPSA is High', 'low'), ('LA/GA is High', 'high'), ('Polymer MW is Low', 'low'))",3,False,0.1048951048951049,0.2023,-0.10617972973515744,0.011543759103576745,-0.2710334401667797,0.11822378763749213,True,False,False,False,1.0,0.011543759103576745,-0.2656087987930123,0.11348811620164748,False,LA/GA is High > 0.659322 and Polymer MW is Low <= 0.119048 and Drug TPSA is High <= 0.5,Late,rejected,"failed held-out test: direction, CI excludes 0",0
2,Late phase tree (depth 3),IF LA/GA is mostly High AND Polymer MW is not Low AND Drug TPSA is mostly High,"(('Drug TPSA is High', 'high'), ('LA/GA is High', 'high'), ('Polymer MW is Low', 'low'))",3,False,0.03426573426573427,0.0344,-0.35625975600455867,0.009867196671721645,,,False,False,False,False,1.0,0.009867196671721645,-0.05279909859076309,0.07334569896511965,False,LA/GA is High > 0.659322 and Polymer MW is Low <= 0.119048 and Drug TPSA is High > 0.5,Late,rejected,"failed held-out test: coverage, direction, CI excludes 0",0
2,Late phase tree (depth 3),IF LA/GA is mostly High AND Polymer MW has some Low AND Drug Encapsulation Efficiency is not Low,"(('Drug Encapsulation Efficiency is Low', 'low'), ('LA/GA is High', 'high'), ('Polymer MW is Low', 'high'))",3,False,0.03706293706293706,0.0115,0.05050579168135261,0.07660870377031215,,,False,True,False,False,1.0,0.07660870377031215,-0.19476082629412797,0.23220741697823133,False,LA/GA is High > 0.659322 and Polymer MW is Low > 0.119048 and Drug Encapsulation Efficiency is Low <= 0.0404991,Late,rejected,"failed held-out test: coverage, CI excludes 0",0
2,Late phase tree (depth 3),IF LA/GA is mostly High AND Polymer MW has some Low AND Drug Encapsulation Efficiency has some Low,"(('Drug Encapsulation Efficiency is Low', 'high'), ('LA/GA is High', 'high'), ('Polymer MW is Low', 'high'))",3,False,0.021678321678321677,0.1336,-0.0340255120180033,0.011810825598206565,-0.11518493071074001,0.08052581927471768,True,False,False,False,1.0,0.011810825598206565,-0.1126400381818012,0.0823394152709294,False,LA/GA is High > 0.659322 and Polymer MW is Low > 0.119048 and Drug Encapsulation Efficiency is Low > 0.0404991,Late,rejected,"failed held-out test: direction, CI excludes 0",0
3,Late phase tree (depth 3),IF Drug LogP is not clearly Medium AND Drug Loading Capacity is not Medium,"(('Drug Loading Capacity is Medium', 'low'), ('Drug LogP is Medium', 'low'))",2,False,0.5276724791508719,0.756,-0.05616286195824194,0.07193254141933414,-0.04033101456730374,0.18401069011222604,True,False,False,False,1.0,0.07193254141933414,-0.04927781182764615,0.18173917511973228,False,Drug LogP is Medium <= 0.565328 and Drug Loading Capacity is Medium <= 0.0408078,Late,rejected,"failed held-out test: direction, CI excludes 0",0
3,Late phase tree (depth 3),IF Drug LogP is not clearly Medium AND Drug Loading Capacity is not Medium AND Drug Loading Capacity has some Medium,"(('Drug Loading Capacity is Medium', 'high'), ('Drug Loading Capacity is Medium', 'low'), ('Drug LogP is Medium', 'low'))",3,False,0.022744503411675512,0.0,-0.4015911238777589,,,,False,False,False,False,,,,,False,Drug LogP is Medium <= 0.565328 and Drug Loading Capacity is Medium <= 0.052756 and Drug Loading Capacity is Medium > 0.0408078,Late,rejected,"failed held-out test: coverage, direction, CI excludes 0",0
3,Late phase tree (depth 3),IF Drug LogP is not clearly Medium AND Drug Loading Capacity has some Medium AND Particle Size is not clearly High,"(('Drug Loading Capacity is Medium', 'high'), ('Drug LogP is Medium', 'low'), ('Particle Size is High', 'low'))",3,False,0.2630780894617134,0.1099,-0.009980447779285417,-0.07268551616651486,-0.16360207099496424,0.12571264784406821,True,True,False,False,1.0,-0.07268551616651486,-0.16460884325368108,0.11496860789705478,False,Drug LogP is Medium <= 0.565328 and Drug Loading Capacity is Medium > 0.052756 and Particle Size is High <= 0.986507,Late,rejected,failed held-out test: CI excludes 0,0
3,Late phase tree (depth 3),IF Drug LogP is not clearly Medium AND Drug Loading Capacity has some Medium AND Particle Size is mostly High,"(('Drug Loading Capacity is Medium', 'high'), ('Drug LogP is Medium', 'low'), ('Particle Size is High', 'high'))",3,False,0.07505686125852919,0.0885,0.18754863538109023,-0.08069522705775045,-0.21002779598156757,0.15883417777220815,True,False,False,False,1.0,-0.08069522705775045,-0.21895506768144238,0.1554629553943737,False,Drug LogP is Medium <= 0.565328 and Drug Loading Capacity is Medium > 0.052756 and Particle Size is High > 0.986507,Late,rejected,"failed held-out test: direction, CI excludes 0",0
3,Late phase tree (depth 3),IF Drug LogP is mostly Medium AND Particle Size is not clearly Low AND Drug LogP is not clearly Medium,"(('Drug LogP is Medium', 'high'), ('Drug LogP is Medium', 'low'), ('Particle Size is Low', 'low'))",3,False,0.02577710386656558,0.0,0.2014673439826007,,,,False,False,False,False,,,,,False,Drug LogP is Medium > 0.565328 and Particle Size is Low <= 0.887291 and Drug LogP is Medium <= 0.741671,Late,rejected,"failed held-out test: coverage, direction, CI excludes 0",0
3,Late phase tree (depth 3),IF Drug LogP is mostly Medium AND Particle Size is not clearly Low,"(('Drug LogP is Medium', 'high'), ('Particle Size is Low', 'low'))",2,False,0.050037907505686124,0.0134,0.11566578381106296,0.08955393473444917,,,False,True,False,False,1.0,0.08955393473444917,0.005013786563116841,0.15690682981420145,True,Drug LogP is Medium > 0.741671 and Particle Size is Low <= 0.887291,Late,rejected,"failed held-out test: coverage, CI excludes 0",0
3,Late phase tree (depth 3),IF Drug LogP is mostly Medium AND Particle Size is mostly Low,"(('Drug LogP is Medium', 'high'), ('Particle Size is Low', 'high'))",2,False,0.0356330553449583,0.0322,0.0372821980395357,-0.026758177324049504,,,False,False,False,False,1.0,-0.026758177324049504,-0.11938523264921672,0.08155701612258781,False,Drug LogP is Medium > 0.565328 and Particle Size is Low > 0.887291,Late,rejected,"failed held-out test: coverage, direction, CI excludes 0",0
4,Late phase tree (depth 3),IF LA/GA is not clearly High AND Drug TPSA is not Low AND Drug Loading Capacity is not clearly High,"(('Drug Loading Capacity is High', 'low'), ('Drug TPSA is Low', 'low'), ('LA/GA is High', 'low'))",3,False,0.3081674673987646,0.5234,0.039464918233296675,-0.04044823555611987,-0.16640628675312802,0.1371535628338088,True,False,False,False,1.0,-0.04044823555611987,-0.15520560604078507,0.15306391231464564,False,LA/GA is High <= 0.5 and Drug TPSA is Low <= 0.419141 and Drug Loading Capacity is High <= 0.877606,Late,rejected,"failed held-out test: direction, CI excludes 0",0
4,Late phase tree (depth 3),IF LA/GA is not clearly High AND Drug TPSA is not Low AND Drug Loading Capacity is mostly High,"(('Drug Loading Capacity is High', 'high'), ('Drug TPSA is Low', 'low'), ('LA/GA is High', 'low'))",3,False,0.21002059025394645,0.017,-0.09269982531681331,-0.1451913023906699,,,False,True,False,False,1.0,-0.1451913023906699,-0.22097327479430512,-0.06810838602123999,True,LA/GA is High <= 0.5 and Drug TPSA is Low <= 0.419141 and Drug Loading Capacity is High > 0.877606,Late,rejected,"failed held-out test: coverage, CI excludes 0",0
4,Late phase tree (depth 3),IF LA/GA is not clearly High AND Drug TPSA has some Low AND Particle Size is not Low,"(('Drug TPSA is Low', 'high'), ('LA/GA is High', 'low'), ('Particle Size is Low', 'low'))",3,False,0.1523678792038435,0.2255,0.18238960704040297,0.0993799083718534,0.0026677745348760717,0.1706203270384049,True,True,True,True,1.0,0.0993799083718534,0.008112110498850947,0.17048515363455308,True,LA/GA is High <= 0.5 and Drug TPSA is Low > 0.419141 and Particle Size is Low <= 0.496316,Late,candidate,passed its own fold but replicated in only 1/3 required folds,1
4,Late phase tree (depth 3),IF LA/GA is not clearly High AND Drug TPSA has some Low AND Particle Size has some Low,"(('Drug TPSA is Low', 'high'), ('LA/GA is High', 'low'), ('Particle Size is Low', 'high'))",3,False,0.07618393960192175,0.1745,0.0023281060010098553,0.008336793594627911,-0.14755551182218657,0.1812692774035292,True,True,False,False,1.0,0.008336793594627911,-0.15176684253492762,0.17869415844723674,False,LA/GA is High <= 0.5 and Drug TPSA is Low > 0.419141 and Particle Size is Low > 0.496316,Late,rejected,failed held-out test: CI excludes 0,0
4,Late phase tree (depth 3),IF LA/GA is mostly High AND Drug MW is not clearly Low AND Drug Loading Capacity is not Low,"(('Drug Loading Capacity is Low', 'low'), ('Drug MW is Low', 'low'), ('LA/GA is High', 'high'))",3,False,0.11942347288949898,0.0298,-0.04956966707158805,-0.1784010473864711,,,False,True,False,False,1.0,-0.1784010473864711,-0.25794819221377935,-0.10503506534793536,True,LA/GA is High > 0.5 and Drug MW is Low <= 0.827316 and Drug Loading Capacity is Low <= 0.316327,Late,rejected,"failed held-out test: coverage, CI excludes 0",0
4,Late phase tree (depth 3),IF LA/GA is mostly High AND Drug MW is not clearly Low AND Drug Loading Capacity has some Low,"(('Drug Loading Capacity is Low', 'high'), ('Drug MW is Low', 'low'), ('LA/GA is High', 'high'))",3,False,0.04667124227865477,0.0298,0.07515753431706751,-0.03059506538074963,,,False,False,False,False,1.0,-0.03059506538074963,-0.10719946257888187,0.04423431778839889,False,LA/GA is High > 0.5 and Drug MW is Low <= 0.827316 and Drug Loading Capacity is Low > 0.316327,Late,rejected,"failed held-out test: coverage, direction, CI excludes 0",0
4,Late phase tree (depth 3),IF LA/GA is mostly High AND Drug MW is mostly Low AND Drug Encapsulation Efficiency is not clearly Low,"(('Drug Encapsulation Efficiency is Low', 'low'), ('Drug MW is Low', 'high'), ('LA/GA is High', 'high'))",3,False,0.06657515442690459,0.0,-0.10793287036216903,,,,False,False,False,False,,,,,False,LA/GA is High > 0.5 and Drug MW is Low > 0.827316 and Drug Encapsulation Efficiency is Low <= 0.5,Late,rejected,"failed held-out test: coverage, direction, CI excludes 0",0
4,Late phase tree (depth 3),IF LA/GA is mostly High AND Drug MW is mostly Low AND Drug Encapsulation Efficiency is mostly Low,"(('Drug Encapsulation Efficiency is Low', 'high'), ('Drug MW is Low', 'high'), ('LA/GA is High', 'high'))",3,False,0.02059025394646534,0.0,-0.4055105517801367,,,,False,False,False,False,,,,,False,LA/GA is High > 0.5 and Drug MW is Low > 0.827316 and Drug Encapsulation Efficiency is Low > 0.5,Late,rejected,"failed held-out test: coverage, direction, CI excludes 0",0
